Model	Instance	Bitmap	PA0	PA1	PA2	PA3	PA4	PA5	PA6	PA7	PA8	PA9	PA10	PA11	PA12	PA13	PA14	PA15	PB0	PB1	PB2	PB3	PB4	PB5	PB6	PB7	PB8	PB9	PB10	PB11	PB12	PB13	PB14	PB15	PC0	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PD0	PD1	PD2	PD3	PD4	PD5	PD6	PD7	PD8	PD9	PD10	PD11	PD12	PD13	PD14	PD15	PE0	PE1	PE2	PE3	PE4	PE5	PE6	PE7	PE8	PE9	PE10	PE11	PE12	PE13	PE14	PE15	PF0	PF1	PF2	PF3	PF4	PF5	PF6	PF7	PF8	PF9	PF10	PF11	PF12	PF13	PF14	PF15	PG0	PG1	PG2	PG3	PG4	PG5	PG6	PG7	PG8	PG9	PG10	PG11	PG12	PG13	PG14	PG15	PH0	PH1	PH2	PH3	PH4	PH5	PH6	PH7	PH8	PH9	PH10	PH11	PH12	PH13	PH14	PH15	PI0	PI1	PI2	PI3	PI4	PI5	PI6	PI7	PI8	PI9	PI10	PI11	PI12	PI13	PI14	PI15	PJ0	PJ1	PJ2	PJ3	PJ4	PJ5	PJ6	PJ7	PJ8	PJ9	PJ10	PJ11	PJ12	PJ13	PJ14	PJ15	PK0	PK1	PK2	PK3	PK4	PK5	PK6	PK7	PK8	PK9	PK10	PK11	PK12	PK13	PK14	PK15	PZ0	PZ1	PZ2	PZ3	PZ4	PZ5	PZ6	PZ7	PZ8	PZ9	PZ10	PZ11	PZ12	PZ13	PZ14	PZ15
STM32L4Q5CGUx	USB_OTG_FS	000000001111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																																																																																																																																																																																	
STM32L4Q5QGIx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4Q5RGTx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4Q5VGTx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4Q5VGYx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4Q5ZGTx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4R5A(G-I)Ix	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4R5Q(G-I)Ix	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4R5V(G-I)Tx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4R5Z(G-I)Tx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4R5Z(G-I)Yx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4R5ZITxP	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4R7AIIx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4R7VITx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4R7ZITx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4R9A(G-I)Ix	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4R9V(G-I)Tx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4R9Z(G-I)Jx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4R9Z(G-I)Tx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4R9Z(G-I)Yx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4R9ZIYxP	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4S5AIIx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4S5QIIx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4S5VITx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4S5ZITx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4S5ZIYx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4S7AIIx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4S7VITx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4S7ZITx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4S9AIIx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4S9VITx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4S9ZIJx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4S9ZITx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L4S9ZIYx	USB_OTG_FS	000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_FS_SOF	USB_OTG_FS_VBUS	USB_OTG_FS_ID	USB_OTG_FS_DM	USB_OTG_FS_DP	USB_OTG_FS_NOE	USB_OTG_FS_SOF																											USB_OTG_FS_NOE																																																																																																																																																						
STM32L552C(C-E)Tx	USB	000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																																																																																																																																																																																		
STM32L552C(C-E)Ux	USB	000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																																																																																																																																																																																		
STM32L552CETxP	USB	000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																																																																																																																																																																																		
STM32L552CEUxP	USB	000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																																																																																																																																																																																		
STM32L552MEYxP	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L552MEYxQ	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L552Q(C-E)IxQ	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L552QEIx	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L552QEIxP	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L552R(C-E)Tx	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L552RETxP	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L552RETxQ	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L552V(C-E)TxQ	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L552VETx	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L552Z(C-E)TxQ	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L552ZETx	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L562CETx	USB	000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																																																																																																																																																																																		
STM32L562CETxP	USB	000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																																																																																																																																																																																		
STM32L562CEUx	USB	000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																																																																																																																																																																																		
STM32L562CEUxP	USB	000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																																																																																																																																																																																		
STM32L562MEYxP	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L562MEYxQ	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L562QEIx	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L562QEIxP	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L562QEIxQ	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L562RETx	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L562RETxP	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L562RETxQ	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L562VETx	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L562VETxQ	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L562ZETx	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32L562ZETxQ	USB	000000000001110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000												USB_DM	USB_DP	USB_NOE																												USB_NOE																																																																																																																																																						
STM32MP151AAAx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP151AABx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP151AACx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP151AADx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP151CAAx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP151CABx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP151CACx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP151CADx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP151DAAx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP151DABx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP151DACx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP151DADx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP151FAAx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP151FABx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP151FACx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP151FADx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP153AAAx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP153AABx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
STM32MP153AACx	USB_OTG_HS	000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000									USB_OTG_HS_SOF		USB_OTG_HS_ID																																																																																																																																																																																					
